RNG,execs,seconds,execsps,iters,threads per block,number of blocks,dev name,dev mem rate (KHz),dev bus width (bits),dev peak mem bandwidth (GB/s)
AES,83886080000,10.190746,8231593472.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.196051,19991672832.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.440609,24381173760.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.175526,8243906048.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.193373,20004440064.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.431621,24445032448.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.214824,8212190720.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.201394,19966248960.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.442610,24367003648.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.196803,8226703872.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.197385,19985317888.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.436160,24412739584.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.210465,8215695872.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.188354,20028411904.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443243,24362522624.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.187045,8234584064.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191346,20014116864.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.432083,24441743360.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.219392,8208519680.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.184674,20046026752.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.440069,24384997376.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.189679,8232455680.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.182484,20056522752.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.438532,24395900928.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.192243,8230385152.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.185673,20041242624.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441592,24374206464.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.181068,8239418368.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.201062,19967825920.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443993,24357214208.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.173322,8245692416.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.194169,20000645120.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443913,24357777408.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.182711,8238089216.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.202165,19962587136.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.437927,24400191488.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.205929,8219347968.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.182292,20057444352.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.442931,24364728320.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.189716,8232425472.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.189930,20020877312.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.440619,24381104128.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.187554,8234172416.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.195134,19996043264.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.444243,24355448832.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.197474,8226162176.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.190941,20016048128.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441464,24375113728.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.192193,8230425088.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.205106,19948623872.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.445108,24349329408.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.209927,8216129536.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191058,20015491072.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.439519,24388894720.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.173769,8245329920.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.181923,20059211776.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.446338,24340641792.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.186825,8234762240.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.196328,19990355968.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441846,24372410368.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.201867,8222620160.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.185903,20040138752.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441480,24375001088.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.204065,8220849152.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.186141,20039002112.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.437317,24404525056.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.206415,8218956288.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.186903,20035354624.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443602,24359983104.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.211196,8215108096.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.190900,20016242688.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.449538,24318066688.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.195217,8227983872.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.198779,19978684416.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.436199,24412461056.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.195506,8227750400.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.192733,20007491584.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.444343,24354742272.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.188950,8233044992.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.199357,19975933952.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441756,24373049344.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.214765,8212238336.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.203674,19955419136.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.442637,24366807040.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.197510,8226134016.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.207574,19936921600.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.439686,24387713024.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.195660,8227626496.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.199954,19973097472.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443455,24361017344.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.189590,8232527872.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.201666,19964954624.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443703,24359264256.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.195400,8227835904.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191445,20013641728.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.442773,24365844480.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.195333,8227890688.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.209769,19926525952.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441760,24373016576.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.183434,8237504000.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.190691,20017242112.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.444937,24350543872.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.217757,8209832960.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191042,20015564800.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.450919,24308330496.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.193127,8229670912.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.190299,20019116032.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.445590,24345923584.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.185776,8235610112.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.195701,19993339904.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.437495,24403261440.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.186276,8235205632.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.194808,19997597696.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.442563,24367335424.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.193666,8229235200.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.196726,19988457472.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441428,24375367680.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.179987,8240293376.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.201909,19963803648.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.437497,24403247104.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.181796,8238829568.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.206353,19942711296.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.446650,24338436096.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.201250,8223117824.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.193246,20005046272.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.440423,24382488576.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
